,BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
770,29790,99,2018,9,5,1,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,0,Not_Canceled
771,29791,89,2017,7,27,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.5,0,Not_Canceled
772,29792,7,2018,9,9,2,3,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,237.0,2,Canceled
773,29793,95,2018,11,20,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.0,2,Not_Canceled
774,29794,149,2018,5,6,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,Canceled
775,29795,99,2017,10,30,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,65.0,0,Not_Canceled
776,29796,38,2017,10,1,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,58.0,1,Canceled
777,29797,63,2018,4,25,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,103.87,1,Canceled
778,29798,141,2018,8,15,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,124.8,0,Not_Canceled
779,29799,124,2018,8,4,0,1,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,127.8,1,Canceled
780,29800,6,2018,2,12,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,106.0,2,Canceled
781,29801,80,2018,4,13,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85.5,1,Canceled
782,29802,40,2018,6,27,1,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,128.1,0,Not_Canceled
783,29803,37,2018,6,20,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,113.4,0,Not_Canceled
784,29804,4,2018,3,7,1,3,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,88.0,0,Canceled
785,29805,21,2018,4,28,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95.0,0,Canceled
786,29806,0,2018,12,15,0,1,Meal Plan 1,1,Room_Type 1,1,0,Corporate,0,0,0,50.0,1,Canceled
787,29807,77,2018,10,7,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.3,3,Canceled
788,29808,14,2017,10,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95.0,0,Canceled
789,29809,71,2018,2,23,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75.95,0,Canceled
790,29810,88,2018,10,20,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.3,1,Canceled
791,29811,44,2018,4,23,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,117.15,1,Canceled
792,29812,28,2017,10,12,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,110.65,2,Canceled
793,29813,154,2018,4,19,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,0,Canceled
794,29814,37,2017,10,22,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,1,Canceled
795,29815,151,2018,1,19,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,Canceled
796,29816,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,101.5,0,Not_Canceled
797,29817,45,2018,6,27,1,3,Meal Plan 2,0,Room_Type 4,3,0,Online,0,0,0,157.68,2,Canceled
798,29818,88,2017,10,5,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.2,0,Canceled
799,29819,38,2018,2,15,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,67.5,1,Canceled
800,29820,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,Canceled
801,29821,56,2018,12,16,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,67.32,0,Not_Canceled
802,29822,144,2018,7,3,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,112.0,0,Canceled
803,29823,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,101.5,0,Not_Canceled
804,29824,131,2018,10,10,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,108.0,0,Not_Canceled
805,29825,113,2018,7,5,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,92.94,0,Not_Canceled
806,29826,25,2018,9,18,1,0,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,185.0,0,Canceled
807,29827,204,2018,7,12,0,4,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,81.81,0,Not_Canceled
808,29828,58,2018,9,8,1,3,Meal Plan 1,0,Room_Type 4,1,0,Offline,0,0,0,90.95,1,Canceled
809,29829,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
810,29830,82,2017,11,21,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,0,Canceled
811,29831,53,2018,8,4,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,0,Not_Canceled
812,29832,114,2018,6,1,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,1,Canceled
813,29833,44,2018,4,23,2,1,Meal Plan 1,0,Room_Type 2,2,0,Offline,0,0,0,95.0,0,Canceled
814,29834,164,2018,5,2,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,Not_Canceled
815,29835,10,2018,2,20,2,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,109.0,2,Canceled
816,29836,74,2018,11,13,2,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,2,Canceled
817,29837,45,2018,6,20,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,101.7,1,Canceled
818,29838,72,2018,11,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,175.5,2,Canceled
819,29839,38,2018,11,4,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118.0,2,Canceled
820,29840,12,2018,9,25,2,0,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,164.0,0,Not_Canceled
821,29841,5,2017,9,7,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75.24,0,Canceled
822,29842,48,2018,2,24,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,51.09,0,Canceled
823,29843,56,2018,11,11,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.2,0,Not_Canceled
824,29844,105,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75.0,0,Not_Canceled
825,29845,37,2018,4,3,2,0,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,150.3,0,Not_Canceled
826,29846,61,2018,9,7,2,5,Meal Plan 1,1,Room_Type 6,2,2,Online,0,0,0,207.64,1,Canceled
827,29847,55,2018,3,20,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,124.1,2,Canceled
828,29848,12,2018,3,30,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.0,0,Not_Canceled
829,29849,13,2018,12,19,1,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,78.0,0,Canceled
830,29850,70,2018,12,9,0,2,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,80.33,0,Canceled
831,29851,82,2018,5,21,2,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,90.95,0,Canceled
832,29852,84,2018,10,31,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.43,2,Canceled
833,29853,245,2018,7,6,2,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,110.0,0,Not_Canceled
834,29854,258,2018,10,2,2,5,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,90.1,0,Not_Canceled
835,29855,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
836,29856,24,2018,7,26,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,187.0,0,Canceled
837,29857,0,2018,1,22,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.0,0,Canceled
838,29858,0,2018,9,12,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120.0,0,Canceled
839,29859,140,2018,6,15,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,Canceled
840,29860,6,2018,4,22,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.44,1,Canceled
841,29861,18,2018,2,26,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,81.0,0,Canceled
842,29862,129,2018,5,10,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,Canceled
843,29863,8,2018,8,9,0,4,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,148.0,1,Canceled
844,29864,157,2018,7,7,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,1,Canceled
845,29865,16,2018,10,21,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,140.0,2,Canceled
846,29866,53,2018,2,27,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.2,0,Not_Canceled
847,29867,35,2018,10,28,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,129.0,1,Canceled
848,29868,235,2018,10,27,1,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,106.25,0,Not_Canceled
849,29869,22,2018,10,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,Canceled
850,29870,34,2017,9,23,0,3,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,224.67,0,Not_Canceled
851,29871,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
852,29872,18,2018,2,20,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,86.0,1,Canceled
853,29873,251,2018,12,31,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,79.29,0,Not_Canceled
854,29874,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,Canceled
855,29875,433,2018,9,8,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,70.0,0,Not_Canceled
856,29876,19,2017,10,27,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95.0,1,Canceled
857,29877,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,Canceled
858,29878,1,2018,6,11,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,121.0,0,Canceled
859,29879,31,2018,6,20,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,107.1,0,Not_Canceled
860,29880,231,2018,12,27,2,5,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,69.58,0,Not_Canceled
861,29881,3,2018,1,25,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.0,2,Canceled
862,29882,275,2018,10,5,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,0,Not_Canceled
863,29883,7,2018,7,20,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99.0,1,Canceled
864,29884,5,2018,2,16,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.0,0,Canceled
865,29885,86,2018,12,8,0,3,Meal Plan 1,0,Room_Type 1,2,2,Online,0,0,0,122.0,0,Not_Canceled
866,29886,4,2018,7,8,1,2,Meal Plan 1,0,Room_Type 7,2,2,Online,0,0,0,306.0,3,Canceled
867,29887,48,2018,10,21,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.5,1,Canceled
868,29888,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
869,29889,19,2018,11,26,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,57.59,1,Canceled
870,29890,131,2017,8,15,2,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,94.5,0,Not_Canceled
871,29891,0,2018,4,15,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.0,1,Canceled
872,29892,1,2018,4,19,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,107.0,0,Canceled
873,29893,133,2018,3,11,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,84.33,1,Canceled
874,29894,79,2017,7,15,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.5,1,Not_Canceled
875,29895,122,2018,4,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,Canceled
876,29896,18,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.0,0,Not_Canceled
877,29897,220,2018,9,17,2,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,156.0,1,Not_Canceled
878,29898,69,2018,9,8,1,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,2,Canceled
879,29899,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,Canceled
880,29900,277,2018,10,18,1,5,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,82.17,2,Canceled
881,29901,32,2018,7,4,1,1,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,1,11,67.0,0,Canceled
882,29902,12,2018,2,6,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,109.0,0,Not_Canceled
883,29903,38,2018,3,19,2,1,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,104.4,0,Canceled
884,29904,48,2018,9,14,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130.0,0,Canceled
885,29905,211,2018,5,20,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.0,0,Not_Canceled
886,29906,148,2018,8,21,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,127.8,0,Not_Canceled
887,29907,104,2018,6,7,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.67,2,Canceled
888,29908,47,2018,10,16,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,97.82,1,Canceled
889,29909,20,2017,10,4,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,107.0,0,Canceled
890,29910,47,2018,3,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,0,Canceled
891,29911,0,2017,8,13,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.0,0,Canceled
892,29912,85,2018,10,6,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,1,Canceled
893,29913,138,2017,8,22,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Not_Canceled
894,29914,4,2018,2,13,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.0,0,Canceled
895,29915,49,2018,7,17,1,0,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,2,Canceled
896,29916,3,2018,12,23,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,93.63,2,Canceled
897,29917,114,2018,8,6,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,0,Not_Canceled
898,29918,29,2018,9,18,2,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,122.55,0,Not_Canceled
899,29919,55,2018,11,25,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.6,1,Canceled
900,29920,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
901,29921,10,2018,12,1,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,90.33,0,Canceled
902,29922,266,2018,12,26,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,73.95,0,Not_Canceled
903,29923,188,2018,6,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,130.0,0,Not_Canceled
904,29924,3,2018,8,22,1,1,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,100.0,0,Canceled
905,29925,16,2018,12,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.0,0,Canceled
906,29926,110,2018,7,30,2,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,168.1,3,Canceled
907,29927,303,2018,8,19,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,78.0,1,Canceled
908,29928,53,2018,10,14,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
909,29929,116,2018,6,11,1,1,Meal Plan 1,0,Room_Type 3,2,0,Online,0,0,0,80.75,0,Canceled
910,29930,0,2018,7,20,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,79.0,0,Canceled
911,29931,24,2018,12,7,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106.33,1,Canceled
912,29932,158,2018,7,3,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,1,Canceled
913,29933,12,2018,3,17,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,38.67,0,Canceled
914,29934,112,2017,8,17,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.5,1,Not_Canceled
915,29935,103,2018,3,18,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,0,Not_Canceled
916,29936,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
917,29937,145,2018,10,8,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,1,Canceled
918,29938,33,2018,8,8,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,1,Not_Canceled
919,29939,8,2017,11,21,2,5,Meal Plan 1,0,Room_Type 4,1,0,Offline,0,0,0,62.57,0,Canceled
920,29940,49,2018,12,7,0,4,Meal Plan 2,0,Room_Type 4,2,0,Online,0,0,0,94.51,1,Canceled
921,29941,29,2018,10,28,0,1,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,144.0,2,Canceled
922,29942,4,2017,10,19,1,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,72.25,0,Canceled
923,29943,7,2018,5,18,0,1,Not Selected,0,Room_Type 5,1,0,Offline,0,0,0,169.0,0,Canceled
924,29944,0,2018,3,5,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109.0,0,Canceled
925,29945,144,2018,9,23,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,129.6,2,Canceled
926,29946,110,2018,7,7,1,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,138.55,2,Canceled
927,29947,91,2018,8,6,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,152.1,0,Not_Canceled
928,29948,156,2018,8,2,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,Not_Canceled
929,29949,52,2018,12,19,1,5,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,105.4,3,Canceled
930,29950,0,2018,9,15,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,179.0,2,Canceled
931,29951,19,2018,12,6,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.89,1,Canceled
932,29952,9,2018,10,20,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95.0,0,Canceled
933,29953,65,2018,10,16,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,Canceled
934,29954,21,2018,9,11,2,0,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,98.0,2,Canceled
935,29955,30,2018,6,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,140.0,0,Canceled
936,29956,13,2018,8,21,2,3,Not Selected,0,Room_Type 1,3,0,Online,0,0,0,110.4,0,Canceled
937,29957,4,2018,12,20,0,3,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,0,1,67.0,1,Canceled
938,29958,121,2018,8,9,2,5,Meal Plan 2,0,Room_Type 4,2,0,Online,0,0,0,162.0,0,Not_Canceled
939,29959,14,2018,3,24,0,3,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,192.67,2,Canceled
940,29960,12,2018,9,9,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,154.0,0,Canceled
941,29961,25,2018,10,18,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,1,Canceled
942,29962,226,2018,10,29,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,1,Canceled
943,29963,1,2018,4,16,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,116.0,1,Canceled
944,29964,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,Canceled
945,29965,72,2017,9,18,0,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,84.0,0,Canceled
946,29966,317,2018,9,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,120.0,0,Not_Canceled
947,29967,7,2018,4,27,1,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,121.0,1,Canceled
948,29968,1,2018,8,7,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,98.0,1,Canceled
949,29969,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
950,29970,247,2018,6,6,1,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,0,Not_Canceled
951,29971,79,2018,4,4,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,96.62,1,Canceled
952,29972,0,2018,9,18,2,0,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,0.0,0,Canceled
953,29973,181,2018,10,28,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.9,2,Not_Canceled
954,29974,0,2018,8,24,0,1,Meal Plan 2,0,Room_Type 1,2,1,Online,0,0,0,136.44,1,Canceled
955,29975,84,2018,9,7,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,8,65.0,0,Canceled
956,29976,69,2018,5,17,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,1,Canceled
957,29977,127,2018,7,25,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,94.5,1,Canceled
958,29978,45,2018,4,17,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,90.88,1,Canceled
959,29979,28,2017,10,15,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,82.65,0,Canceled
960,29980,21,2017,11,5,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.0,0,Canceled
961,29981,0,2018,12,5,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88.0,0,Canceled
962,29982,11,2018,4,10,1,0,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,90.0,1,Canceled
963,29983,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,1,Not_Canceled
964,29984,1,2017,8,23,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,98.0,2,Canceled
965,29985,273,2018,6,24,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,94.5,0,Not_Canceled
966,29986,230,2018,9,6,0,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,137.0,1,Not_Canceled
967,29987,22,2017,9,4,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75.6,0,Canceled
968,29988,238,2018,6,18,0,1,Meal Plan 1,1,Room_Type 6,2,2,Online,0,0,0,178.2,1,Not_Canceled
969,29989,7,2017,12,26,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,98.6,2,Canceled
970,29990,204,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.0,0,Not_Canceled
971,29991,176,2018,7,5,2,6,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,80.75,1,Canceled
972,29992,328,2018,9,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.4,0,Not_Canceled
973,29993,15,2018,8,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.0,2,Canceled
974,29994,38,2018,12,5,1,1,Meal Plan 1,0,Room_Type 1,2,0,Complementary,0,0,0,0.0,1,Canceled
975,29995,8,2018,8,13,1,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,159.5,0,Canceled
976,29996,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115.0,1,Not_Canceled
977,29997,59,2017,10,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,2,Canceled
978,29998,106,2018,4,27,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85.0,0,Not_Canceled
979,29999,161,2018,3,25,1,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,130.0,0,Not_Canceled
980,30000,118,2018,4,3,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.3,1,Canceled
981,30001,9,2017,10,1,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,Canceled
982,30002,183,2018,7,16,2,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.9,1,Canceled
983,30003,278,2018,11,28,1,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,89.25,0,Not_Canceled
984,30004,180,2018,10,26,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,66.49,2,Canceled
985,30005,23,2018,6,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,119.85,0,Not_Canceled
986,30006,2,2018,3,31,0,2,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,0,5,67.0,0,Canceled
987,30007,225,2018,11,25,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,67.5,0,Not_Canceled
988,30008,433,2018,9,8,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,70.0,0,Not_Canceled
989,30009,57,2018,6,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75.33,1,Canceled
990,30010,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
991,30011,0,2017,10,21,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,145.0,0,Canceled
992,30012,24,2018,12,2,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.0,0,Canceled
993,30013,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,110.0,0,Not_Canceled
